45.0	45.0	45.0	0
42.65846548189754	43.79525518920242	45.379369060315184	1
43.724111230470726	45.9487460181477	46.5446543630594	1
44.838146878119176	44.152169124387726	46.80127011187198	1
47.42093239976134	44.58618677589608	43.90933505414749	1
47.2281835069227	45.43427916031294	46.24469506271755	1
42.63456656848041	46.034241712330484	44.290905895871816	1
43.70480364453179	46.62174193730493	45.80473859294454	1
44.66628941865724	46.67002096291834	46.078629366788135	1
43.43441146964892	46.08870887148545	43.66666172395085	1
42.33674493260156	45.106505909538356	44.051934575299896	1
46.94884679963949	45.38509877508103	43.53453775961688	1
47.83647489708341	45.56477089371242	45.22777196568649	1
47.61219722483647	45.608752811187316	44.25148702043771	1
46.62470272388813	43.33078196094371	45.005687608055226	1
44.755137293045905	43.033115294389106	45.306435721476504	1
44.61688399913676	44.66796987856006	43.036699004720646	1
46.01697499831393	45.4587755208219	43.173441650788746	1
44.82006571015141	43.13180126202954	44.29513557032669	1
45.608372793944525	44.54571628435748	43.0923648013529	1
46.98726605011988	46.40503932437957	44.50265615918485	1
46.4060287750238	46.20816219699749	43.71225722816827	1
47.721772456885226	44.717375464312596	45.75164104211729	1
43.038686259553316	43.56559607295628	44.48244136641631	1
43.85143530716904	44.1303826988719	46.62884681553339	1
43.81741529596182	43.15897991898879	44.969288220747885	1
46.960887378891925	44.40749019015507	46.3718524928285	1
45.41485567853446	46.37148946931602	43.564525940682	1
44.32956060819765	45.00796827579695	46.94623726247498	1
47.36856562590035	43.86073658111967	44.5969816829881	1
43.3623287681053	45.0225791258204	46.67836103439736	1
42.276662217236336	45.839897063545905	45.22651695324618	1
45.36154103614743	46.97869070562304	45.16976464544869	1
44.7004605186074	45.921574496495325	46.76043140843201	1
43.01003367393376	46.508927949168154	45.08895168806347	1
47.17754220556515	46.27475093041569	45.477043676489245	1
42.51785722123026	45.14197064052843	46.128970378404254	1
42.884930349865556	44.256249959015335	43.77136195104089	1
44.034622639600244	45.472520717454614	43.15429120672039	1
45.90034584821804	46.79306545629409	44.34730177377074	1
43.486510600512545	43.49614632590608	45.85389423664219	1
42.929556772110956	44.235052822941356	46.23623818700662	1
45.675493014326086	46.63319857509974	46.054915995499805	1
42.27923971676009	44.24193096406397	44.56701574086978	1
44.86697798739884	46.85856391694723	44.25145841159146	1
43.12226743226509	45.167296326284145	43.431248370160574	1
45.38942899866964	44.97151161940394	46.97457044324168	1
46.54099073499488	46.1661903855037	46.24346319952176	1
43.71359316565105	46.71470413645456	44.395172582070245	1
44.696395586896074	43.73660057439186	43.45704979447696	1
45.42764274579718	43.518219849178806	46.299891159866114	1
46.39241592112638	43.580575927058746	46.037174227435465	1
47.919891194124425	44.67677003418099	44.7717736770079	1
45.69999293679243	45.88809343139789	46.72141923828708	1
46.56168277528304	44.455571170186204	43.38525267343876	1
46.009048706695346	44.2256726102914	46.70368127366749	1
46.5942412488665	43.6403046570295	44.00188146826201	1
42.02077471151617	44.87274428945619	45.30055529321377	1
45.68713921241626	43.669200015617605	43.58001806030458	1
44.41223053274889	46.317120722223834	43.5341670112672	1
44.359285657352274	46.955601254280054	45.12112619423567	1
47.255246229483845	43.846178713585374	45.592714076947814	1
45.02803346764672	45.585258061851135	43.08059699170231	1
45.74403134435872	43.119100790991055	45.430868728094325	1
44.43441464444575	43.44346856921946	46.192205981038164	1
46.335470185651566	46.76726224693559	45.256125101144825	1
43.91135183247769	43.42427236447679	43.992838891684116	1
46.391742517980894	45.16517212125483	46.750450928325314	1
42.89904806959437	46.0544829661595	45.97939426099495	1
43.78791565403364	44.1994761534836	43.34311617420394	1
45.818836516144515	43.166172824282626	44.43424379121386	1
43.32478607922622	45.00866455554057	44.444777260634666	2
46.36422111360887	45.46616114204829	45.546662990218685	2
45.55786728966875	44.97609796524007	44.98522133825336	2
45.22100071946435	45.44445659366119	44.12549588550217	2
43.7352538863016	45.817544916250036	45.138046983879995	2
43.43501748161152	45.02084664842991	45.67443751927853	2
44.36037537876495	45.46239083380955	45.860000531457864	2
44.152503538990125	45.54571097943321	44.15538862898499	2
44.393276642332474	44.57472134878576	44.0561681863822	2
45.344542591816314	44.04323614278459	45.33058450021461	2
44.68375202159104	46.052600611224015	44.83915138638602	2
45.23875832418426	44.98087968264192	45.95043241279671	2
45.34161773543378	44.31906729602036	44.260959752759476	2
46.14288575231951	44.507523428324625	45.74682287709802	2
44.47884400662717	43.9275876950412	44.82670259284649	2
46.91785617981094	45.11915835402342	44.785907173951784	2
43.54646353340633	44.23216851421149	45.057408538620734	2
44.42515037020243	44.388362324715054	45.76102754643254	2
44.52252364633178	45.05205787528893	44.95076764386529	2
45.44586230298636	45.85608452856337	45.459483957033875	2
46.215227637927136	44.21605551183562	44.74794697135738	2
46.13681522207159	45.01615037530837	44.10392178626018	2
46.119193150943595	45.853231774619374	44.654714843182354	2
